"Step","swa_coco_ltd_constraint_b005 - contrastive_loss","swa_coco_ltd_constraint_b005 - contrastive_loss__MIN","swa_coco_ltd_constraint_b005 - contrastive_loss__MAX","swa_coco_ltd_constraint_b01 - contrastive_loss","swa_coco_ltd_constraint_b01 - contrastive_loss__MIN","swa_coco_ltd_constraint_b01 - contrastive_loss__MAX","swa_coco_ltd_constraint_b03 - contrastive_loss","swa_coco_ltd_constraint_b03 - contrastive_loss__MIN","swa_coco_ltd_constraint_b03 - contrastive_loss__MAX","swa_coco_ltd_constraint - contrastive_loss","swa_coco_ltd_constraint - contrastive_loss__MIN","swa_coco_ltd_constraint - contrastive_loss__MAX","swa_coco_ltd - contrastive_loss","swa_coco_ltd - contrastive_loss__MIN","swa_coco_ltd - contrastive_loss__MAX"
"237878","1.0864577293395996","1.0864577293395996","1.0864577293395996","1.0531065464019775","1.0531065464019775","1.0531065464019775","0.659803032875061","0.659803032875061","0.659803032875061","0.6556090116500854","0.6556090116500854","0.6556090116500854","0.8352246284484863","0.8352246284484863","0.8352246284484863"
"237978","0.9699745178222656","0.9699745178222656","0.9699745178222656","0.8218477368354797","0.8218477368354797","0.8218477368354797","0.8025960922241211","0.8025960922241211","0.8025960922241211","0.8100080490112305","0.8100080490112305","0.8100080490112305","0.876349687576294","0.876349687576294","0.876349687576294"
"238078","0.858905553817749","0.858905553817749","0.858905553817749","0.7766774296760559","0.7766774296760559","0.7766774296760559","0.9567724466323853","0.9567724466323853","0.9567724466323853","0.7792332172393799","0.7792332172393799","0.7792332172393799","0.7129195332527161","0.7129195332527161","0.7129195332527161"
"238178","1.0348984003067017","1.0348984003067017","1.0348984003067017","0.8353028297424316","0.8353028297424316","0.8353028297424316","0.8804312944412231","0.8804312944412231","0.8804312944412231","0.7883380055427551","0.7883380055427551","0.7883380055427551","0.7007747292518616","0.7007747292518616","0.7007747292518616"
"238278","0.9608021378517151","0.9608021378517151","0.9608021378517151","0.8786386847496033","0.8786386847496033","0.8786386847496033","0.7420434951782227","0.7420434951782227","0.7420434951782227","0.8122958540916443","0.8122958540916443","0.8122958540916443","1.013147234916687","1.013147234916687","1.013147234916687"
"238378","1.1099658012390137","1.1099658012390137","1.1099658012390137","0.6791530847549438","0.6791530847549438","0.6791530847549438","0.7881271243095398","0.7881271243095398","0.7881271243095398","0.8665848970413208","0.8665848970413208","0.8665848970413208","0.8399337530136108","0.8399337530136108","0.8399337530136108"
"238478","0.8999983072280884","0.8999983072280884","0.8999983072280884","0.9648281931877136","0.9648281931877136","0.9648281931877136","1.0102485418319702","1.0102485418319702","1.0102485418319702","0.6940445899963379","0.6940445899963379","0.6940445899963379","0.7891399264335632","0.7891399264335632","0.7891399264335632"
"238578","0.9629688262939453","0.9629688262939453","0.9629688262939453","0.6712640523910522","0.6712640523910522","0.6712640523910522","0.9058713912963867","0.9058713912963867","0.9058713912963867","0.9771502017974854","0.9771502017974854","0.9771502017974854","0.7872835993766785","0.7872835993766785","0.7872835993766785"
"238678","0.8423829674720764","0.8423829674720764","0.8423829674720764","1.0288102626800537","1.0288102626800537","1.0288102626800537","0.9491754174232483","0.9491754174232483","0.9491754174232483","0.830390453338623","0.830390453338623","0.830390453338623","0.7763720154762268","0.7763720154762268","0.7763720154762268"
"238778","0.8335081338882446","0.8335081338882446","0.8335081338882446","0.7863407135009766","0.7863407135009766","0.7863407135009766","0.7217912673950195","0.7217912673950195","0.7217912673950195","0.7198636531829834","0.7198636531829834","0.7198636531829834","0.737360417842865","0.737360417842865","0.737360417842865"
"238878","0.8916534185409546","0.8916534185409546","0.8916534185409546","0.8075676560401917","0.8075676560401917","0.8075676560401917","0.9344813823699951","0.9344813823699951","0.9344813823699951","0.742365837097168","0.742365837097168","0.742365837097168","0.8131470680236816","0.8131470680236816","0.8131470680236816"
"238978","0.7603304386138916","0.7603304386138916","0.7603304386138916","0.8687255382537842","0.8687255382537842","0.8687255382537842","0.8303871154785156","0.8303871154785156","0.8303871154785156","0.7503573894500732","0.7503573894500732","0.7503573894500732","0.9081341624259949","0.9081341624259949","0.9081341624259949"
"239004","0.9499918222427368","0.9499918222427368","0.9499918222427368","0.9904760718345642","0.9904760718345642","0.9904760718345642","0.8132354021072388","0.8132354021072388","0.8132354021072388","0.9087188243865967","0.9087188243865967","0.9087188243865967","0.9483994245529175","0.9483994245529175","0.9483994245529175"
"239104","0.9278626441955566","0.9278626441955566","0.9278626441955566","0.9263982176780701","0.9263982176780701","0.9263982176780701","0.7256785035133362","0.7256785035133362","0.7256785035133362","0.6715477705001831","0.6715477705001831","0.6715477705001831","0.6968026161193848","0.6968026161193848","0.6968026161193848"
"239204","0.8395109176635742","0.8395109176635742","0.8395109176635742","1.018848180770874","1.018848180770874","1.018848180770874","0.9799523949623108","0.9799523949623108","0.9799523949623108","0.9871710538864136","0.9871710538864136","0.9871710538864136","0.778506338596344","0.778506338596344","0.778506338596344"
"239304","0.8646708726882935","0.8646708726882935","0.8646708726882935","1.0352075099945068","1.0352075099945068","1.0352075099945068","0.8198758363723755","0.8198758363723755","0.8198758363723755","0.6242192983627319","0.6242192983627319","0.6242192983627319","0.7784067392349243","0.7784067392349243","0.7784067392349243"
"239404","0.823772668838501","0.823772668838501","0.823772668838501","0.8533318042755127","0.8533318042755127","0.8533318042755127","0.9474672675132751","0.9474672675132751","0.9474672675132751","0.7634801864624023","0.7634801864624023","0.7634801864624023","0.7931446433067322","0.7931446433067322","0.7931446433067322"
"239504","0.897444486618042","0.897444486618042","0.897444486618042","0.8930596113204956","0.8930596113204956","0.8930596113204956","0.9011363983154297","0.9011363983154297","0.9011363983154297","0.7535949945449829","0.7535949945449829","0.7535949945449829","0.7207931280136108","0.7207931280136108","0.7207931280136108"
"239604","1.067511796951294","1.067511796951294","1.067511796951294","0.8507922887802124","0.8507922887802124","0.8507922887802124","0.6091635823249817","0.6091635823249817","0.6091635823249817","0.8631291389465332","0.8631291389465332","0.8631291389465332","0.7653977870941162","0.7653977870941162","0.7653977870941162"
"239704","0.9080875515937805","0.9080875515937805","0.9080875515937805","0.8162100911140442","0.8162100911140442","0.8162100911140442","0.770912766456604","0.770912766456604","0.770912766456604","0.9227496385574341","0.9227496385574341","0.9227496385574341","0.8024277687072754","0.8024277687072754","0.8024277687072754"
"239804","0.7425840497016907","0.7425840497016907","0.7425840497016907","0.8193236589431763","0.8193236589431763","0.8193236589431763","0.8656264543533325","0.8656264543533325","0.8656264543533325","0.84140545129776","0.84140545129776","0.84140545129776","0.7817100286483765","0.7817100286483765","0.7817100286483765"
"239904","0.9262727499008179","0.9262727499008179","0.9262727499008179","0.7385731935501099","0.7385731935501099","0.7385731935501099","0.6722667217254639","0.6722667217254639","0.6722667217254639","0.8000872135162354","0.8000872135162354","0.8000872135162354","0.7534382343292236","0.7534382343292236","0.7534382343292236"
"240004","0.9186239242553711","0.9186239242553711","0.9186239242553711","0.7909368276596069","0.7909368276596069","0.7909368276596069","0.6967601776123047","0.6967601776123047","0.6967601776123047","0.848651647567749","0.848651647567749","0.848651647567749","0.8370765447616577","0.8370765447616577","0.8370765447616577"
"240104","0.7868152260780334","0.7868152260780334","0.7868152260780334","0.7612504363059998","0.7612504363059998","0.7612504363059998","0.7617059350013733","0.7617059350013733","0.7617059350013733","0.8072364926338196","0.8072364926338196","0.8072364926338196","0.9244043827056885","0.9244043827056885","0.9244043827056885"
"240204","0.8431684970855713","0.8431684970855713","0.8431684970855713","0.7164825201034546","0.7164825201034546","0.7164825201034546","0.6928417682647705","0.6928417682647705","0.6928417682647705","0.7491689920425415","0.7491689920425415","0.7491689920425415","0.8191762566566467","0.8191762566566467","0.8191762566566467"
"240304","1.0613374710083008","1.0613374710083008","1.0613374710083008","0.896010160446167","0.896010160446167","0.896010160446167","0.7357497811317444","0.7357497811317444","0.7357497811317444","0.699807345867157","0.699807345867157","0.699807345867157","0.8938696980476379","0.8938696980476379","0.8938696980476379"
"240404","0.9040884971618652","0.9040884971618652","0.9040884971618652","1.030641794204712","1.030641794204712","1.030641794204712","0.8389607667922974","0.8389607667922974","0.8389607667922974","0.8911242485046387","0.8911242485046387","0.8911242485046387","0.8118489980697632","0.8118489980697632","0.8118489980697632"
"240504","0.8966199159622192","0.8966199159622192","0.8966199159622192","0.7703290581703186","0.7703290581703186","0.7703290581703186","0.7906110286712646","0.7906110286712646","0.7906110286712646","0.8214690685272217","0.8214690685272217","0.8214690685272217","0.8623291254043579","0.8623291254043579","0.8623291254043579"
"240604","0.9346916675567627","0.9346916675567627","0.9346916675567627","0.8237146139144897","0.8237146139144897","0.8237146139144897","1.1274282932281494","1.1274282932281494","1.1274282932281494","0.7333207130432129","0.7333207130432129","0.7333207130432129","0.8600509166717529","0.8600509166717529","0.8600509166717529"
"240704","0.8351613879203796","0.8351613879203796","0.8351613879203796","0.86189866065979","0.86189866065979","0.86189866065979","0.7578020095825195","0.7578020095825195","0.7578020095825195","0.6895018219947815","0.6895018219947815","0.6895018219947815","0.6888811588287354","0.6888811588287354","0.6888811588287354"
"240804","0.863480806350708","0.863480806350708","0.863480806350708","0.8163138628005981","0.8163138628005981","0.8163138628005981","0.6685060262680054","0.6685060262680054","0.6685060262680054","0.8071260452270508","0.8071260452270508","0.8071260452270508","0.7963054180145264","0.7963054180145264","0.7963054180145264"
"240904","0.8138516545295715","0.8138516545295715","0.8138516545295715","0.8515613675117493","0.8515613675117493","0.8515613675117493","0.9456417560577393","0.9456417560577393","0.9456417560577393","0.8903453350067139","0.8903453350067139","0.8903453350067139","0.8782227039337158","0.8782227039337158","0.8782227039337158"
"241004","1.0056997537612915","1.0056997537612915","1.0056997537612915","0.8529844284057617","0.8529844284057617","0.8529844284057617","0.7938538193702698","0.7938538193702698","0.7938538193702698","0.7842706441879272","0.7842706441879272","0.7842706441879272","0.7756615877151489","0.7756615877151489","0.7756615877151489"
"241104","1.0706124305725098","1.0706124305725098","1.0706124305725098","0.7429041266441345","0.7429041266441345","0.7429041266441345","1.0473058223724365","1.0473058223724365","1.0473058223724365","0.7875549793243408","0.7875549793243408","0.7875549793243408","0.7859431505203247","0.7859431505203247","0.7859431505203247"
"241204","0.8847572803497314","0.8847572803497314","0.8847572803497314","0.9305070638656616","0.9305070638656616","0.9305070638656616","0.9068480134010315","0.9068480134010315","0.9068480134010315","0.8473053574562073","0.8473053574562073","0.8473053574562073","0.8054490089416504","0.8054490089416504","0.8054490089416504"
"241304","0.9786103963851929","0.9786103963851929","0.9786103963851929","0.772325336933136","0.772325336933136","0.772325336933136","0.8388055562973022","0.8388055562973022","0.8388055562973022","0.7863921523094177","0.7863921523094177","0.7863921523094177","0.8598178625106812","0.8598178625106812","0.8598178625106812"
"241404","0.8377606868743896","0.8377606868743896","0.8377606868743896","0.7219685316085815","0.7219685316085815","0.7219685316085815","0.8139746189117432","0.8139746189117432","0.8139746189117432","0.8603960275650024","0.8603960275650024","0.8603960275650024","0.7776504755020142","0.7776504755020142","0.7776504755020142"
"241504","0.790645956993103","0.790645956993103","0.790645956993103","0.8334881067276001","0.8334881067276001","0.8334881067276001","0.9957976937294006","0.9957976937294006","0.9957976937294006","0.7292489409446716","0.7292489409446716","0.7292489409446716","0.8311135768890381","0.8311135768890381","0.8311135768890381"
"241604","0.913769006729126","0.913769006729126","0.913769006729126","0.9730262756347656","0.9730262756347656","0.9730262756347656","0.8537159562110901","0.8537159562110901","0.8537159562110901","0.7770925164222717","0.7770925164222717","0.7770925164222717","0.8439546823501587","0.8439546823501587","0.8439546823501587"
"241704","0.8912993669509888","0.8912993669509888","0.8912993669509888","1.0198134183883667","1.0198134183883667","1.0198134183883667","0.7801376581192017","0.7801376581192017","0.7801376581192017","0.6751649975776672","0.6751649975776672","0.6751649975776672","0.8913764953613281","0.8913764953613281","0.8913764953613281"
"241804","0.9792675375938416","0.9792675375938416","0.9792675375938416","0.915867805480957","0.915867805480957","0.915867805480957","0.9406925439834595","0.9406925439834595","0.9406925439834595","0.7443464994430542","0.7443464994430542","0.7443464994430542","0.9541609287261963","0.9541609287261963","0.9541609287261963"
"241904","0.8226287364959717","0.8226287364959717","0.8226287364959717","0.791990339756012","0.791990339756012","0.791990339756012","0.9005612134933472","0.9005612134933472","0.9005612134933472","0.8402982950210571","0.8402982950210571","0.8402982950210571","0.7603611350059509","0.7603611350059509","0.7603611350059509"
"242004","1.059708833694458","1.059708833694458","1.059708833694458","0.8622171878814697","0.8622171878814697","0.8622171878814697","1.044612169265747","1.044612169265747","1.044612169265747","0.7249384522438049","0.7249384522438049","0.7249384522438049","0.7135125398635864","0.7135125398635864","0.7135125398635864"
"242104","0.735612154006958","0.735612154006958","0.735612154006958","0.8453899621963501","0.8453899621963501","0.8453899621963501","0.824899435043335","0.824899435043335","0.824899435043335","0.8829070329666138","0.8829070329666138","0.8829070329666138","0.7143273949623108","0.7143273949623108","0.7143273949623108"
"242204","1.0004287958145142","1.0004287958145142","1.0004287958145142","0.9045712947845459","0.9045712947845459","0.9045712947845459","0.9292742013931274","0.9292742013931274","0.9292742013931274","0.7303204536437988","0.7303204536437988","0.7303204536437988","0.8930715322494507","0.8930715322494507","0.8930715322494507"
"242304","0.8182993531227112","0.8182993531227112","0.8182993531227112","0.9677265882492065","0.9677265882492065","0.9677265882492065","0.9007753133773804","0.9007753133773804","0.9007753133773804","0.807331919670105","0.807331919670105","0.807331919670105","0.9006199240684509","0.9006199240684509","0.9006199240684509"
"242404","0.7904186248779297","0.7904186248779297","0.7904186248779297","0.7960245609283447","0.7960245609283447","0.7960245609283447","0.6205799579620361","0.6205799579620361","0.6205799579620361","0.8026344180107117","0.8026344180107117","0.8026344180107117","0.8932739496231079","0.8932739496231079","0.8932739496231079"
"242504","0.9345439672470093","0.9345439672470093","0.9345439672470093","0.6360792517662048","0.6360792517662048","0.6360792517662048","0.831566572189331","0.831566572189331","0.831566572189331","0.8780879378318787","0.8780879378318787","0.8780879378318787","0.9576680660247803","0.9576680660247803","0.9576680660247803"
"242604","0.9164304733276367","0.9164304733276367","0.9164304733276367","0.8798085451126099","0.8798085451126099","0.8798085451126099","0.7444753050804138","0.7444753050804138","0.7444753050804138","0.8289498090744019","0.8289498090744019","0.8289498090744019","0.751953125","0.751953125","0.751953125"
"242704","0.8982861042022705","0.8982861042022705","0.8982861042022705","0.742834210395813","0.742834210395813","0.742834210395813","0.7841160893440247","0.7841160893440247","0.7841160893440247","0.9189579486846924","0.9189579486846924","0.9189579486846924","0.7407147884368896","0.7407147884368896","0.7407147884368896"
"242804","0.779222846031189","0.779222846031189","0.779222846031189","0.7860890030860901","0.7860890030860901","0.7860890030860901","0.6897760629653931","0.6897760629653931","0.6897760629653931","0.7422306537628174","0.7422306537628174","0.7422306537628174","0.8259022235870361","0.8259022235870361","0.8259022235870361"
"242904","0.811446487903595","0.811446487903595","0.811446487903595","0.8718432188034058","0.8718432188034058","0.8718432188034058","1.0724252462387085","1.0724252462387085","1.0724252462387085","0.7412439584732056","0.7412439584732056","0.7412439584732056","0.6401371955871582","0.6401371955871582","0.6401371955871582"
"243004","0.9402396082878113","0.9402396082878113","0.9402396082878113","0.9470383524894714","0.9470383524894714","0.9470383524894714","0.8828617334365845","0.8828617334365845","0.8828617334365845","0.7172268629074097","0.7172268629074097","0.7172268629074097","0.6940866708755493","0.6940866708755493","0.6940866708755493"
"243104","0.868480384349823","0.868480384349823","0.868480384349823","0.8190521597862244","0.8190521597862244","0.8190521597862244","0.8624945878982544","0.8624945878982544","0.8624945878982544","0.8958069086074829","0.8958069086074829","0.8958069086074829","0.9828832745552063","0.9828832745552063","0.9828832745552063"
"243204","0.7753156423568726","0.7753156423568726","0.7753156423568726","0.9470762014389038","0.9470762014389038","0.9470762014389038","0.7749974727630615","0.7749974727630615","0.7749974727630615","0.8622114658355713","0.8622114658355713","0.8622114658355713","0.7755677700042725","0.7755677700042725","0.7755677700042725"
"243304","0.7877746820449829","0.7877746820449829","0.7877746820449829","0.8587279915809631","0.8587279915809631","0.8587279915809631","1.0217348337173462","1.0217348337173462","1.0217348337173462","0.8830618858337402","0.8830618858337402","0.8830618858337402","0.9200923442840576","0.9200923442840576","0.9200923442840576"
"243404","0.9587323665618896","0.9587323665618896","0.9587323665618896","0.9183237552642822","0.9183237552642822","0.9183237552642822","0.7709966897964478","0.7709966897964478","0.7709966897964478","0.887352466583252","0.887352466583252","0.887352466583252","0.781226634979248","0.781226634979248","0.781226634979248"
"243430","0.9591422080993652","0.9591422080993652","0.9591422080993652","0.755618691444397","0.755618691444397","0.755618691444397","0.9117811918258667","0.9117811918258667","0.9117811918258667","0.9297813177108765","0.9297813177108765","0.9297813177108765","0.8617255687713623","0.8617255687713623","0.8617255687713623"
"243530","0.8606312274932861","0.8606312274932861","0.8606312274932861","0.8423260450363159","0.8423260450363159","0.8423260450363159","0.7846646308898926","0.7846646308898926","0.7846646308898926","1.035909652709961","1.035909652709961","1.035909652709961","0.8061463832855225","0.8061463832855225","0.8061463832855225"
"243630","0.8740880489349365","0.8740880489349365","0.8740880489349365","0.7132797241210938","0.7132797241210938","0.7132797241210938","0.653107762336731","0.653107762336731","0.653107762336731","0.9203832149505615","0.9203832149505615","0.9203832149505615","0.7110239863395691","0.7110239863395691","0.7110239863395691"
"243730","0.8176167011260986","0.8176167011260986","0.8176167011260986","0.8818432688713074","0.8818432688713074","0.8818432688713074","0.8438861966133118","0.8438861966133118","0.8438861966133118","0.7279810309410095","0.7279810309410095","0.7279810309410095","0.8620014190673828","0.8620014190673828","0.8620014190673828"
"243830","0.9416422843933105","0.9416422843933105","0.9416422843933105","0.949293851852417","0.949293851852417","0.949293851852417","0.7731449604034424","0.7731449604034424","0.7731449604034424","0.6627609729766846","0.6627609729766846","0.6627609729766846","0.7677313089370728","0.7677313089370728","0.7677313089370728"
"243930","0.8548356294631958","0.8548356294631958","0.8548356294631958","0.8023350238800049","0.8023350238800049","0.8023350238800049","0.6794695258140564","0.6794695258140564","0.6794695258140564","0.6723846197128296","0.6723846197128296","0.6723846197128296","0.7408995628356934","0.7408995628356934","0.7408995628356934"
"244030","0.8486210107803345","0.8486210107803345","0.8486210107803345","0.8930677771568298","0.8930677771568298","0.8930677771568298","0.7305546402931213","0.7305546402931213","0.7305546402931213","0.713021993637085","0.713021993637085","0.713021993637085","0.9232289791107178","0.9232289791107178","0.9232289791107178"
"244130","1.012819528579712","1.012819528579712","1.012819528579712","0.8775655627250671","0.8775655627250671","0.8775655627250671","0.9261636734008789","0.9261636734008789","0.9261636734008789","0.7384737730026245","0.7384737730026245","0.7384737730026245","0.799220085144043","0.799220085144043","0.799220085144043"
"244230","0.9064003825187683","0.9064003825187683","0.9064003825187683","0.7750153541564941","0.7750153541564941","0.7750153541564941","0.8850120306015015","0.8850120306015015","0.8850120306015015","0.8298178911209106","0.8298178911209106","0.8298178911209106","0.8496827483177185","0.8496827483177185","0.8496827483177185"
"244330","0.8808391094207764","0.8808391094207764","0.8808391094207764","0.8947221636772156","0.8947221636772156","0.8947221636772156","0.7852285504341125","0.7852285504341125","0.7852285504341125","0.9600406289100647","0.9600406289100647","0.9600406289100647","1.087470531463623","1.087470531463623","1.087470531463623"
"244430","0.7542678713798523","0.7542678713798523","0.7542678713798523","0.7829229831695557","0.7829229831695557","0.7829229831695557","0.779399037361145","0.779399037361145","0.779399037361145","0.7113870978355408","0.7113870978355408","0.7113870978355408","0.7506354451179504","0.7506354451179504","0.7506354451179504"
"244530","0.8821030855178833","0.8821030855178833","0.8821030855178833","0.8759411573410034","0.8759411573410034","0.8759411573410034","0.6613502502441406","0.6613502502441406","0.6613502502441406","0.8536577224731445","0.8536577224731445","0.8536577224731445","0.7614524364471436","0.7614524364471436","0.7614524364471436"
"244630","0.8220696449279785","0.8220696449279785","0.8220696449279785","0.9191604852676392","0.9191604852676392","0.9191604852676392","0.8989482522010803","0.8989482522010803","0.8989482522010803","0.8164559006690979","0.8164559006690979","0.8164559006690979","0.9575636386871338","0.9575636386871338","0.9575636386871338"
"244730","1.0652787685394287","1.0652787685394287","1.0652787685394287","0.8668502569198608","0.8668502569198608","0.8668502569198608","0.8139837980270386","0.8139837980270386","0.8139837980270386","0.8349530696868896","0.8349530696868896","0.8349530696868896","0.7925691604614258","0.7925691604614258","0.7925691604614258"
"244830","0.8620328903198242","0.8620328903198242","0.8620328903198242","0.8310430645942688","0.8310430645942688","0.8310430645942688","0.8859010934829712","0.8859010934829712","0.8859010934829712","0.743116021156311","0.743116021156311","0.743116021156311","0.8881112337112427","0.8881112337112427","0.8881112337112427"
"244930","0.803589940071106","0.803589940071106","0.803589940071106","0.8390411138534546","0.8390411138534546","0.8390411138534546","0.9131492972373962","0.9131492972373962","0.9131492972373962","0.8621081709861755","0.8621081709861755","0.8621081709861755","0.8855136036872864","0.8855136036872864","0.8855136036872864"
"245030","0.7553724050521851","0.7553724050521851","0.7553724050521851","0.876370906829834","0.876370906829834","0.876370906829834","0.7457786798477173","0.7457786798477173","0.7457786798477173","0.9470535516738892","0.9470535516738892","0.9470535516738892","0.8094182014465332","0.8094182014465332","0.8094182014465332"
"245130","0.9218200445175171","0.9218200445175171","0.9218200445175171","0.8756494522094727","0.8756494522094727","0.8756494522094727","0.73997563123703","0.73997563123703","0.73997563123703","0.7556026577949524","0.7556026577949524","0.7556026577949524","0.9459642171859741","0.9459642171859741","0.9459642171859741"
"245230","0.825069785118103","0.825069785118103","0.825069785118103","0.8247131109237671","0.8247131109237671","0.8247131109237671","0.8596673011779785","0.8596673011779785","0.8596673011779785","0.7736192941665649","0.7736192941665649","0.7736192941665649","0.886557936668396","0.886557936668396","0.886557936668396"
"245330","0.9336652755737305","0.9336652755737305","0.9336652755737305","0.8547471761703491","0.8547471761703491","0.8547471761703491","0.8123293519020081","0.8123293519020081","0.8123293519020081","0.8551256060600281","0.8551256060600281","0.8551256060600281","0.8332353234291077","0.8332353234291077","0.8332353234291077"
"245430","0.8225119709968567","0.8225119709968567","0.8225119709968567","0.8088477849960327","0.8088477849960327","0.8088477849960327","0.7884873151779175","0.7884873151779175","0.7884873151779175","0.7613949179649353","0.7613949179649353","0.7613949179649353","0.7450283765792847","0.7450283765792847","0.7450283765792847"
"245530","0.7907794713973999","0.7907794713973999","0.7907794713973999","1.1058564186096191","1.1058564186096191","1.1058564186096191","0.6679586172103882","0.6679586172103882","0.6679586172103882","0.7729694843292236","0.7729694843292236","0.7729694843292236","0.7944901585578918","0.7944901585578918","0.7944901585578918"
"245630","0.7821680307388306","0.7821680307388306","0.7821680307388306","0.8065547943115234","0.8065547943115234","0.8065547943115234","0.64408278465271","0.64408278465271","0.64408278465271","0.8923680186271667","0.8923680186271667","0.8923680186271667","0.97511887550354","0.97511887550354","0.97511887550354"
"245730","0.878691554069519","0.878691554069519","0.878691554069519","0.8664264678955078","0.8664264678955078","0.8664264678955078","0.7600524425506592","0.7600524425506592","0.7600524425506592","0.8093315362930298","0.8093315362930298","0.8093315362930298","0.732013463973999","0.732013463973999","0.732013463973999"
"245830","0.8245805501937866","0.8245805501937866","0.8245805501937866","0.8297275900840759","0.8297275900840759","0.8297275900840759","0.8519644737243652","0.8519644737243652","0.8519644737243652","0.9146040678024292","0.9146040678024292","0.9146040678024292","0.815069317817688","0.815069317817688","0.815069317817688"
"245930","0.7992439270019531","0.7992439270019531","0.7992439270019531","0.8791145086288452","0.8791145086288452","0.8791145086288452","0.7305699586868286","0.7305699586868286","0.7305699586868286","0.9491593241691589","0.9491593241691589","0.9491593241691589","0.8363344073295593","0.8363344073295593","0.8363344073295593"
"246030","0.9741659164428711","0.9741659164428711","0.9741659164428711","0.9680065512657166","0.9680065512657166","0.9680065512657166","0.7218915820121765","0.7218915820121765","0.7218915820121765","0.8114844560623169","0.8114844560623169","0.8114844560623169","0.710639476776123","0.710639476776123","0.710639476776123"
"246130","0.8070197105407715","0.8070197105407715","0.8070197105407715","0.7621472477912903","0.7621472477912903","0.7621472477912903","1.0923492908477783","1.0923492908477783","1.0923492908477783","0.9144197702407837","0.9144197702407837","0.9144197702407837","0.8897924423217773","0.8897924423217773","0.8897924423217773"
"246230","0.9994343519210815","0.9994343519210815","0.9994343519210815","0.7484519481658936","0.7484519481658936","0.7484519481658936","0.7542482614517212","0.7542482614517212","0.7542482614517212","0.8502922058105469","0.8502922058105469","0.8502922058105469","0.7121472358703613","0.7121472358703613","0.7121472358703613"
"246330","0.7929686903953552","0.7929686903953552","0.7929686903953552","0.803991973400116","0.803991973400116","0.803991973400116","0.7961277961730957","0.7961277961730957","0.7961277961730957","0.7854820489883423","0.7854820489883423","0.7854820489883423","0.8060040473937988","0.8060040473937988","0.8060040473937988"
"246430","0.6548859477043152","0.6548859477043152","0.6548859477043152","0.6563073396682739","0.6563073396682739","0.6563073396682739","0.7500357627868652","0.7500357627868652","0.7500357627868652","0.8690563440322876","0.8690563440322876","0.8690563440322876","0.6683381199836731","0.6683381199836731","0.6683381199836731"
"246530","0.8668898344039917","0.8668898344039917","0.8668898344039917","0.8290678262710571","0.8290678262710571","0.8290678262710571","0.8836047649383545","0.8836047649383545","0.8836047649383545","0.7288846969604492","0.7288846969604492","0.7288846969604492","0.9388766288757324","0.9388766288757324","0.9388766288757324"
"246630","0.7652725577354431","0.7652725577354431","0.7652725577354431","0.748305082321167","0.748305082321167","0.748305082321167","0.7860128879547119","0.7860128879547119","0.7860128879547119","0.6386350393295288","0.6386350393295288","0.6386350393295288","0.8641107082366943","0.8641107082366943","0.8641107082366943"
"246730","1.0072640180587769","1.0072640180587769","1.0072640180587769","1.0089706182479858","1.0089706182479858","1.0089706182479858","0.8641642332077026","0.8641642332077026","0.8641642332077026","0.7817897200584412","0.7817897200584412","0.7817897200584412","0.7407897710800171","0.7407897710800171","0.7407897710800171"
"246830","0.9337425231933594","0.9337425231933594","0.9337425231933594","0.9482182264328003","0.9482182264328003","0.9482182264328003","0.8433607220649719","0.8433607220649719","0.8433607220649719","0.7488793730735779","0.7488793730735779","0.7488793730735779","0.8379116058349609","0.8379116058349609","0.8379116058349609"
"246930","0.8252722024917603","0.8252722024917603","0.8252722024917603","0.7260500192642212","0.7260500192642212","0.7260500192642212","0.9208865165710449","0.9208865165710449","0.9208865165710449","0.87444007396698","0.87444007396698","0.87444007396698","0.7539703845977783","0.7539703845977783","0.7539703845977783"
"247030","0.8734896779060364","0.8734896779060364","0.8734896779060364","0.866644561290741","0.866644561290741","0.866644561290741","0.9996137619018555","0.9996137619018555","0.9996137619018555","0.800259530544281","0.800259530544281","0.800259530544281","0.837935209274292","0.837935209274292","0.837935209274292"
"247130","0.8515048027038574","0.8515048027038574","0.8515048027038574","0.7401020526885986","0.7401020526885986","0.7401020526885986","0.7394014596939087","0.7394014596939087","0.7394014596939087","0.6956518888473511","0.6956518888473511","0.6956518888473511","0.765971302986145","0.765971302986145","0.765971302986145"
"247230","0.9401534795761108","0.9401534795761108","0.9401534795761108","0.7785981297492981","0.7785981297492981","0.7785981297492981","0.848110556602478","0.848110556602478","0.848110556602478","0.8697448968887329","0.8697448968887329","0.8697448968887329","0.6828427314758301","0.6828427314758301","0.6828427314758301"
"247330","0.8462138175964355","0.8462138175964355","0.8462138175964355","0.8279637098312378","0.8279637098312378","0.8279637098312378","0.8700522184371948","0.8700522184371948","0.8700522184371948","1.007863998413086","1.007863998413086","1.007863998413086","0.7293909192085266","0.7293909192085266","0.7293909192085266"
"247430","0.8802741765975952","0.8802741765975952","0.8802741765975952","0.7095263600349426","0.7095263600349426","0.7095263600349426","0.8647431135177612","0.8647431135177612","0.8647431135177612","0.7091273069381714","0.7091273069381714","0.7091273069381714","0.8379941582679749","0.8379941582679749","0.8379941582679749"
