"Step","swa_coco_ltd_constraint_b005 - multiplier","swa_coco_ltd_constraint_b005 - multiplier__MIN","swa_coco_ltd_constraint_b005 - multiplier__MAX","swa_coco_ltd_constraint_b01 - multiplier","swa_coco_ltd_constraint_b01 - multiplier__MIN","swa_coco_ltd_constraint_b01 - multiplier__MAX","swa_coco_ltd_constraint_b03 - multiplier","swa_coco_ltd_constraint_b03 - multiplier__MIN","swa_coco_ltd_constraint_b03 - multiplier__MAX","swa_coco_ltd_constraint - multiplier","swa_coco_ltd_constraint - multiplier__MIN","swa_coco_ltd_constraint - multiplier__MAX"
"17478","100","100","100","57.39442825317383","57.39442825317383","57.39442825317383","0","0","0","0","0","0"
"17578","100","100","100","57.51559829711914","57.51559829711914","57.51559829711914","0","0","0","0","0","0"
"17678","100","100","100","57.63750076293945","57.63750076293945","57.63750076293945","0","0","0","0","0","0"
"17704","100","100","100","57.66950988769531","57.66950988769531","57.66950988769531","0","0","0","0","0","0"
"17804","100","100","100","57.7858772277832","57.7858772277832","57.7858772277832","0","0","0","0","0","0"
"17904","100","100","100","57.905921936035156","57.905921936035156","57.905921936035156","0","0","0","0","0","0"
"18004","100","100","100","58.02388000488281","58.02388000488281","58.02388000488281","0","0","0","0","0","0"
"18104","100","100","100","58.13407897949219","58.13407897949219","58.13407897949219","0","0","0","0","0","0"
"18204","100","100","100","58.25122833251953","58.25122833251953","58.25122833251953","0","0","0","0","0","0"
"18304","100","100","100","58.36567306518555","58.36567306518555","58.36567306518555","0","0","0","0","0","0"
"18404","100","100","100","58.476749420166016","58.476749420166016","58.476749420166016","0","0","0","0","0","0"
"18504","100","100","100","58.58610916137695","58.58610916137695","58.58610916137695","0","0","0","0","0","0"
"18604","100","100","100","58.69886779785156","58.69886779785156","58.69886779785156","0","0","0","0","0","0"
"18704","100","100","100","58.81507110595703","58.81507110595703","58.81507110595703","0","0","0","0","0","0"
"18804","100","100","100","58.917415618896484","58.917415618896484","58.917415618896484","0","0","0","0","0","0"
"18904","100","100","100","59.02860641479492","59.02860641479492","59.02860641479492","0","0","0","0","0","0"
"19004","100","100","100","59.140960693359375","59.140960693359375","59.140960693359375","0","0","0","0","0","0"
"19104","100","100","100","59.24866485595703","59.24866485595703","59.24866485595703","0","0","0","0","0","0"
"19204","100","100","100","59.35540771484375","59.35540771484375","59.35540771484375","0","0","0","0","0","0"
"19304","100","100","100","59.46590805053711","59.46590805053711","59.46590805053711","0","0","0","0","0","0"
"19404","100","100","100","59.579742431640625","59.579742431640625","59.579742431640625","0","0","0","0","0","0"
"19504","100","100","100","59.691585540771484","59.691585540771484","59.691585540771484","0","0","0","0","0","0"
"19604","100","100","100","59.79684066772461","59.79684066772461","59.79684066772461","0","0","0","0","0","0"
"19704","100","100","100","59.90159606933594","59.90159606933594","59.90159606933594","0","0","0","0","0","0"
"19804","100","100","100","60.01143264770508","60.01143264770508","60.01143264770508","0","0","0","0","0","0"
"19904","100","100","100","60.1151008605957","60.1151008605957","60.1151008605957","0","0","0","0","0","0"
"20004","100","100","100","60.222312927246094","60.222312927246094","60.222312927246094","0","0","0","0","0","0"
"20104","100","100","100","60.32379150390625","60.32379150390625","60.32379150390625","0","0","0","0","0","0"
"20204","100","100","100","60.42771530151367","60.42771530151367","60.42771530151367","0","0","0","0","0","0"
"20304","100","100","100","60.536373138427734","60.536373138427734","60.536373138427734","0","0","0","0","0","0"
"20404","100","100","100","60.6452522277832","60.6452522277832","60.6452522277832","0","0","0","0","0","0"
"20504","100","100","100","60.7559814453125","60.7559814453125","60.7559814453125","0","0","0","0","0","0"
"20604","100","100","100","60.85879898071289","60.85879898071289","60.85879898071289","0","0","0","0","0","0"
"20704","100","100","100","60.958717346191406","60.958717346191406","60.958717346191406","0","0","0","0","0","0"
"20804","100","100","100","61.05876922607422","61.05876922607422","61.05876922607422","0","0","0","0","0","0"
"20904","100","100","100","61.15971374511719","61.15971374511719","61.15971374511719","0","0","0","0","0","0"
"21004","100","100","100","61.2569694519043","61.2569694519043","61.2569694519043","0","0","0","0","0","0"
"21104","100","100","100","61.35401153564453","61.35401153564453","61.35401153564453","0","0","0","0","0","0"
"21204","100","100","100","61.45299530029297","61.45299530029297","61.45299530029297","0","0","0","0","0","0"
"21304","100","100","100","61.54787063598633","61.54787063598633","61.54787063598633","0","0","0","0","0","0"
"21404","100","100","100","61.64337158203125","61.64337158203125","61.64337158203125","0","0","0","0","0","0"
"21504","100","100","100","61.7405891418457","61.7405891418457","61.7405891418457","0","0","0","0","0","0"
"21604","100","100","100","61.83869171142578","61.83869171142578","61.83869171142578","0","0","0","0","0","0"
"21704","100","100","100","61.936248779296875","61.936248779296875","61.936248779296875","0","0","0","0","0","0"
"21804","100","100","100","62.03622817993164","62.03622817993164","62.03622817993164","0","0","0","0","0","0"
"21904","100","100","100","62.133548736572266","62.133548736572266","62.133548736572266","0","0","0","0","0","0"
"22004","100","100","100","62.23170852661133","62.23170852661133","62.23170852661133","0","0","0","0","0","0"
"22104","100","100","100","62.332244873046875","62.332244873046875","62.332244873046875","0","0","0","0","0","0"
"22130","100","100","100","62.35888671875","62.35888671875","62.35888671875","0","0","0","0","0","0"
"22230","100","100","100","62.44987487792969","62.44987487792969","62.44987487792969","0","0","0","0","0","0"
"22330","100","100","100","62.53687286376953","62.53687286376953","62.53687286376953","0","0","0","0","0","0"
"22430","100","100","100","62.62858200073242","62.62858200073242","62.62858200073242","0","0","0","0","0","0"
"22530","100","100","100","62.721580505371094","62.721580505371094","62.721580505371094","0","0","0","0","0","0"
"22630","100","100","100","62.81343460083008","62.81343460083008","62.81343460083008","0","0","0","0","0","0"
"22730","100","100","100","62.901554107666016","62.901554107666016","62.901554107666016","0","0","0","0","0","0"
"22830","100","100","100","62.99627685546875","62.99627685546875","62.99627685546875","0","0","0","0","0","0"
"22930","100","100","100","63.08932876586914","63.08932876586914","63.08932876586914","0","0","0","0","0","0"
"23030","100","100","100","63.18198776245117","63.18198776245117","63.18198776245117","0","0","0","0","0","0"
"23130","100","100","100","63.27623748779297","63.27623748779297","63.27623748779297","0","0","0","0","0","0"
"23230","100","100","100","63.36414337158203","63.36414337158203","63.36414337158203","0","0","0","0","0","0"
"23330","100","100","100","63.454769134521484","63.454769134521484","63.454769134521484","0","0","0","0","0","0"
"23430","100","100","100","63.54206466674805","63.54206466674805","63.54206466674805","0","0","0","0","0","0"
"23530","100","100","100","63.62617874145508","63.62617874145508","63.62617874145508","0","0","0","0","0","0"
"23630","100","100","100","63.7140998840332","63.7140998840332","63.7140998840332","0","0","0","0","0","0"
"23730","100","100","100","63.79530334472656","63.79530334472656","63.79530334472656","0","0","0","0","0","0"
"23830","100","100","100","63.87960433959961","63.87960433959961","63.87960433959961","0","0","0","0","0","0"
"23930","100","100","100","63.96128463745117","63.96128463745117","63.96128463745117","0","0","0","0","0","0"
"24030","100","100","100","64.0467529296875","64.0467529296875","64.0467529296875","0","0","0","0","0","0"
"24130","100","100","100","64.13582611083984","64.13582611083984","64.13582611083984","0","0","0","0","0","0"
"24230","100","100","100","64.226318359375","64.226318359375","64.226318359375","0","0","0","0","0","0"
"24330","100","100","100","64.31410217285156","64.31410217285156","64.31410217285156","0","0","0","0","0","0"
"24430","100","100","100","64.40103912353516","64.40103912353516","64.40103912353516","0","0","0","0","0","0"
"24530","100","100","100","64.48101806640625","64.48101806640625","64.48101806640625","0","0","0","0","0","0"
"24630","100","100","100","64.56524658203125","64.56524658203125","64.56524658203125","0","0","0","0","0","0"
"24730","100","100","100","64.65152740478516","64.65152740478516","64.65152740478516","0","0","0","0","0","0"
"24830","100","100","100","64.73579406738281","64.73579406738281","64.73579406738281","0","0","0","0","0","0"
"24930","100","100","100","64.81488800048828","64.81488800048828","64.81488800048828","0","0","0","0","0","0"
"25030","100","100","100","64.90155792236328","64.90155792236328","64.90155792236328","0","0","0","0","0","0"
"25130","100","100","100","64.98686218261719","64.98686218261719","64.98686218261719","0","0","0","0","0","0"
"25230","100","100","100","65.07061004638672","65.07061004638672","65.07061004638672","0","0","0","0","0","0"
"25330","100","100","100","65.1568832397461","65.1568832397461","65.1568832397461","0","0","0","0","0","0"
"25430","100","100","100","65.23963165283203","65.23963165283203","65.23963165283203","0","0","0","0","0","0"
"25530","100","100","100","65.32415771484375","65.32415771484375","65.32415771484375","0","0","0","0","0","0"
"25630","100","100","100","65.40229797363281","65.40229797363281","65.40229797363281","0","0","0","0","0","0"
"25730","100","100","100","65.47791290283203","65.47791290283203","65.47791290283203","0","0","0","0","0","0"
"25830","100","100","100","65.55732727050781","65.55732727050781","65.55732727050781","0","0","0","0","0","0"
"25930","100","100","100","65.64031219482422","65.64031219482422","65.64031219482422","0","0","0","0","0","0"
"26030","100","100","100","65.72130584716797","65.72130584716797","65.72130584716797","0","0","0","0","0","0"
"26130","100","100","100","65.80652618408203","65.80652618408203","65.80652618408203","0","0","0","0","0","0"
"26230","100","100","100","65.88729095458984","65.88729095458984","65.88729095458984","0","0","0","0","0","0"
"26330","100","100","100","65.96788787841797","65.96788787841797","65.96788787841797","0","0","0","0","0","0"
"26430","100","100","100","66.04350280761719","66.04350280761719","66.04350280761719","0","0","0","0","0","0"
"26530","100","100","100","66.12252807617188","66.12252807617188","66.12252807617188","0","0","0","0","0","0"
"26556","100","100","100","66.14214324951172","66.14214324951172","66.14214324951172","0","0","0","0","0","0"
"26656","100","100","100","66.21234130859375","66.21234130859375","66.21234130859375","0","0","0","0","0","0"
"26756","100","100","100","66.28601837158203","66.28601837158203","66.28601837158203","0","0","0","0","0","0"
"26856","100","100","100","66.35775756835938","66.35775756835938","66.35775756835938","0","0","0","0","0","0"
"26956","100","100","100","66.43331909179688","66.43331909179688","66.43331909179688","0","0","0","0","0","0"
"27056","100","100","100","66.49789428710938","66.49789428710938","66.49789428710938","0","0","0","0","0","0"
"27156","100","100","100","66.5675048828125","66.5675048828125","66.5675048828125","0","0","0","0","0","0"
"27256","100","100","100","66.64607238769531","66.64607238769531","66.64607238769531","0","0","0","0","0","0"
"27356","100","100","100","66.7186508178711","66.7186508178711","66.7186508178711","0","0","0","0","0","0"
"27456","100","100","100","66.79634857177734","66.79634857177734","66.79634857177734","0","0","0","0","0","0"
"27556","100","100","100","66.87406158447266","66.87406158447266","66.87406158447266","0","0","0","0","0","0"
"27656","100","100","100","66.95121765136719","66.95121765136719","66.95121765136719","0","0","0","0","0","0"
"27756","100","100","100","67.0280990600586","67.0280990600586","67.0280990600586","0","0","0","0","0","0"
"27856","100","100","100","67.09979248046875","67.09979248046875","67.09979248046875","0","0","0","0","0","0"
"27956","100","100","100","67.17383575439453","67.17383575439453","67.17383575439453","0","0","0","0","0","0"
"28056","100","100","100","67.24427795410156","67.24427795410156","67.24427795410156","0","0","0","0","0","0"
"28156","100","100","100","67.31985473632812","67.31985473632812","67.31985473632812","0","0","0","0","0","0"
"28256","100","100","100","67.38973999023438","67.38973999023438","67.38973999023438","0","0","0","0","0","0"
"28356","100","100","100","67.45452117919922","67.45452117919922","67.45452117919922","0","0","0","0","0","0"
"28456","100","100","100","67.52763366699219","67.52763366699219","67.52763366699219","0","0","0","0","0","0"
"28556","100","100","100","67.59782409667969","67.59782409667969","67.59782409667969","0","0","0","0","0","0"
"28656","100","100","100","67.66687774658203","67.66687774658203","67.66687774658203","0","0","0","0","0","0"
"28756","100","100","100","67.73820495605469","67.73820495605469","67.73820495605469","0","0","0","0","0","0"
"28856","100","100","100","67.80799865722656","67.80799865722656","67.80799865722656","0","0","0","0","0","0"
"28956","100","100","100","67.88072204589844","67.88072204589844","67.88072204589844","0","0","0","0","0","0"
"29056","100","100","100","67.95051574707031","67.95051574707031","67.95051574707031","0","0","0","0","0","0"
