"Step","coco_ltd_constraint_b03 - reconstruction_loss","coco_ltd_constraint_b03 - reconstruction_loss__MIN","coco_ltd_constraint_b03 - reconstruction_loss__MAX","coco_ltd_constraint_b01 - reconstruction_loss","coco_ltd_constraint_b01 - reconstruction_loss__MIN","coco_ltd_constraint_b01 - reconstruction_loss__MAX","coco_ltd_constraint - reconstruction_loss","coco_ltd_constraint - reconstruction_loss__MIN","coco_ltd_constraint - reconstruction_loss__MAX","coco_ltd - reconstruction_loss","coco_ltd - reconstruction_loss__MIN","coco_ltd - reconstruction_loss__MAX"
"162536","0.3094722330570221","0.3094722330570221","0.3094722330570221","0.085782989859581","0.085782989859581","0.085782989859581","0.18445736169815063","0.18445736169815063","0.18445736169815063","0.15780296921730042","0.15780296921730042","0.15780296921730042"
"162636","0.3185957372188568","0.3185957372188568","0.3185957372188568","0.09981799125671387","0.09981799125671387","0.09981799125671387","0.2109021693468094","0.2109021693468094","0.2109021693468094","0.17580096423625946","0.17580096423625946","0.17580096423625946"
"162736","0.3195222020149231","0.3195222020149231","0.3195222020149231","0.09753666073083878","0.09753666073083878","0.09753666073083878","0.19535590708255768","0.19535590708255768","0.19535590708255768","0.1760195940732956","0.1760195940732956","0.1760195940732956"
"162836","0.3191439211368561","0.3191439211368561","0.3191439211368561","0.10013902187347412","0.10013902187347412","0.10013902187347412","0.21258389949798584","0.21258389949798584","0.21258389949798584","0.16708159446716309","0.16708159446716309","0.16708159446716309"
"162936","0.31764405965805054","0.31764405965805054","0.31764405965805054","0.09291280806064606","0.09291280806064606","0.09291280806064606","0.1921650767326355","0.1921650767326355","0.1921650767326355","0.1600569635629654","0.1600569635629654","0.1600569635629654"
"163036","0.31166642904281616","0.31166642904281616","0.31166642904281616","0.0947996973991394","0.0947996973991394","0.0947996973991394","0.19175118207931519","0.19175118207931519","0.19175118207931519","0.16709773242473602","0.16709773242473602","0.16709773242473602"
"163136","0.3247676491737366","0.3247676491737366","0.3247676491737366","0.10379953682422638","0.10379953682422638","0.10379953682422638","0.1911933720111847","0.1911933720111847","0.1911933720111847","0.20062696933746338","0.20062696933746338","0.20062696933746338"
"163236","0.32154539227485657","0.32154539227485657","0.32154539227485657","0.10026765614748001","0.10026765614748001","0.10026765614748001","0.19637322425842285","0.19637322425842285","0.19637322425842285","0.18011066317558289","0.18011066317558289","0.18011066317558289"
"163336","0.320904016494751","0.320904016494751","0.320904016494751","0.10320764780044556","0.10320764780044556","0.10320764780044556","0.18854042887687683","0.18854042887687683","0.18854042887687683","0.177191361784935","0.177191361784935","0.177191361784935"
"163436","0.3158734440803528","0.3158734440803528","0.3158734440803528","0.09263201057910919","0.09263201057910919","0.09263201057910919","0.20083799958229065","0.20083799958229065","0.20083799958229065","0.17730370163917542","0.17730370163917542","0.17730370163917542"
"163536","0.3276788294315338","0.3276788294315338","0.3276788294315338","0.08777453750371933","0.08777453750371933","0.08777453750371933","0.20710262656211853","0.20710262656211853","0.20710262656211853","0.1679173707962036","0.1679173707962036","0.1679173707962036"
"163636","0.3136083483695984","0.3136083483695984","0.3136083483695984","0.08866478502750397","0.08866478502750397","0.08866478502750397","0.19443930685520172","0.19443930685520172","0.19443930685520172","0.17993903160095215","0.17993903160095215","0.17993903160095215"
"163736","0.32344239950180054","0.32344239950180054","0.32344239950180054","0.09592582285404205","0.09592582285404205","0.09592582285404205","0.20258916914463043","0.20258916914463043","0.20258916914463043","0.15551792085170746","0.15551792085170746","0.15551792085170746"
"163762","0.30952131748199463","0.30952131748199463","0.30952131748199463","0.08757947385311127","0.08757947385311127","0.08757947385311127","0.20845435559749603","0.20845435559749603","0.20845435559749603","0.16264811158180237","0.16264811158180237","0.16264811158180237"
"163862","0.3085179924964905","0.3085179924964905","0.3085179924964905","0.09683358669281006","0.09683358669281006","0.09683358669281006","0.20490527153015137","0.20490527153015137","0.20490527153015137","0.16296996176242828","0.16296996176242828","0.16296996176242828"
"163962","0.32201650738716125","0.32201650738716125","0.32201650738716125","0.09685109555721283","0.09685109555721283","0.09685109555721283","0.19572272896766663","0.19572272896766663","0.19572272896766663","0.17449623346328735","0.17449623346328735","0.17449623346328735"
"164062","0.3007572293281555","0.3007572293281555","0.3007572293281555","0.0805157870054245","0.0805157870054245","0.0805157870054245","0.2100474238395691","0.2100474238395691","0.2100474238395691","0.16858989000320435","0.16858989000320435","0.16858989000320435"
"164162","0.31896454095840454","0.31896454095840454","0.31896454095840454","0.08839719742536545","0.08839719742536545","0.08839719742536545","0.18928498029708862","0.18928498029708862","0.18928498029708862","0.18080374598503113","0.18080374598503113","0.18080374598503113"
"164262","0.31315740942955017","0.31315740942955017","0.31315740942955017","0.09175104647874832","0.09175104647874832","0.09175104647874832","0.18544350564479828","0.18544350564479828","0.18544350564479828","0.17787650227546692","0.17787650227546692","0.17787650227546692"
"164362","0.3211205005645752","0.3211205005645752","0.3211205005645752","0.09660439938306808","0.09660439938306808","0.09660439938306808","0.2077988088130951","0.2077988088130951","0.2077988088130951","0.17666469514369965","0.17666469514369965","0.17666469514369965"
"164462","0.3095700740814209","0.3095700740814209","0.3095700740814209","0.09069317579269409","0.09069317579269409","0.09069317579269409","0.2035110890865326","0.2035110890865326","0.2035110890865326","0.1838524043560028","0.1838524043560028","0.1838524043560028"
"164562","0.2971140742301941","0.2971140742301941","0.2971140742301941","0.09031537920236588","0.09031537920236588","0.09031537920236588","0.19926685094833374","0.19926685094833374","0.19926685094833374","0.1816813051700592","0.1816813051700592","0.1816813051700592"
"164662","0.3022509217262268","0.3022509217262268","0.3022509217262268","0.08968055248260498","0.08968055248260498","0.08968055248260498","0.18892017006874084","0.18892017006874084","0.18892017006874084","0.17635105550289154","0.17635105550289154","0.17635105550289154"
"164762","0.32030606269836426","0.32030606269836426","0.32030606269836426","0.09804616868495941","0.09804616868495941","0.09804616868495941","0.20225200057029724","0.20225200057029724","0.20225200057029724","0.1632533073425293","0.1632533073425293","0.1632533073425293"
"164862","0.3240397870540619","0.3240397870540619","0.3240397870540619","0.0940137431025505","0.0940137431025505","0.0940137431025505","0.2089041769504547","0.2089041769504547","0.2089041769504547","0.17256096005439758","0.17256096005439758","0.17256096005439758"
"164962","0.30550092458724976","0.30550092458724976","0.30550092458724976","0.0851592868566513","0.0851592868566513","0.0851592868566513","0.2064036726951599","0.2064036726951599","0.2064036726951599","0.15684457123279572","0.15684457123279572","0.15684457123279572"
"165062","0.31664326786994934","0.31664326786994934","0.31664326786994934","0.09020265936851501","0.09020265936851501","0.09020265936851501","0.20612362027168274","0.20612362027168274","0.20612362027168274","0.18147756159305573","0.18147756159305573","0.18147756159305573"
"165162","0.3202801048755646","0.3202801048755646","0.3202801048755646","0.0930747389793396","0.0930747389793396","0.0930747389793396","0.2028178870677948","0.2028178870677948","0.2028178870677948","0.16576887667179108","0.16576887667179108","0.16576887667179108"
"165262","0.29412055015563965","0.29412055015563965","0.29412055015563965","0.0844680517911911","0.0844680517911911","0.0844680517911911","0.19873206317424774","0.19873206317424774","0.19873206317424774","0.16779419779777527","0.16779419779777527","0.16779419779777527"
"165362","0.3216155767440796","0.3216155767440796","0.3216155767440796","0.09488815069198608","0.09488815069198608","0.09488815069198608","0.20345626771450043","0.20345626771450043","0.20345626771450043","0.15883713960647583","0.15883713960647583","0.15883713960647583"
"165462","0.3297054171562195","0.3297054171562195","0.3297054171562195","0.08769993484020233","0.08769993484020233","0.08769993484020233","0.20280182361602783","0.20280182361602783","0.20280182361602783","0.16201435029506683","0.16201435029506683","0.16201435029506683"
"165562","0.32715630531311035","0.32715630531311035","0.32715630531311035","0.0877358615398407","0.0877358615398407","0.0877358615398407","0.20821158587932587","0.20821158587932587","0.20821158587932587","0.1673220694065094","0.1673220694065094","0.1673220694065094"
"165662","0.3232112526893616","0.3232112526893616","0.3232112526893616","0.10037263482809067","0.10037263482809067","0.10037263482809067","0.17868873476982117","0.17868873476982117","0.17868873476982117","0.16814197599887848","0.16814197599887848","0.16814197599887848"
"165762","0.31324782967567444","0.31324782967567444","0.31324782967567444","0.08535842597484589","0.08535842597484589","0.08535842597484589","0.19139185547828674","0.19139185547828674","0.19139185547828674","0.17148810625076294","0.17148810625076294","0.17148810625076294"
"165862","0.32717132568359375","0.32717132568359375","0.32717132568359375","0.08638997375965118","0.08638997375965118","0.08638997375965118","0.2068319469690323","0.2068319469690323","0.2068319469690323","0.1675914227962494","0.1675914227962494","0.1675914227962494"
"165962","0.31229501962661743","0.31229501962661743","0.31229501962661743","0.09266796708106995","0.09266796708106995","0.09266796708106995","0.2047402262687683","0.2047402262687683","0.2047402262687683","0.1779940128326416","0.1779940128326416","0.1779940128326416"
"166062","0.31199735403060913","0.31199735403060913","0.31199735403060913","0.09213533997535706","0.09213533997535706","0.09213533997535706","0.21429327130317688","0.21429327130317688","0.21429327130317688","0.17372757196426392","0.17372757196426392","0.17372757196426392"
"166162","0.3171016573905945","0.3171016573905945","0.3171016573905945","0.08271375298500061","0.08271375298500061","0.08271375298500061","0.20481917262077332","0.20481917262077332","0.20481917262077332","0.1712997704744339","0.1712997704744339","0.1712997704744339"
"166262","0.3108031153678894","0.3108031153678894","0.3108031153678894","0.09406474977731705","0.09406474977731705","0.09406474977731705","0.19966766238212585","0.19966766238212585","0.19966766238212585","0.16308283805847168","0.16308283805847168","0.16308283805847168"
"166362","0.3071288764476776","0.3071288764476776","0.3071288764476776","0.09460035711526871","0.09460035711526871","0.09460035711526871","0.20691250264644623","0.20691250264644623","0.20691250264644623","0.18451163172721863","0.18451163172721863","0.18451163172721863"
"166462","0.33030518889427185","0.33030518889427185","0.33030518889427185","0.10241751372814178","0.10241751372814178","0.10241751372814178","0.1904231756925583","0.1904231756925583","0.1904231756925583","0.17496410012245178","0.17496410012245178","0.17496410012245178"
"166562","0.3182041645050049","0.3182041645050049","0.3182041645050049","0.10880891233682632","0.10880891233682632","0.10880891233682632","0.19592836499214172","0.19592836499214172","0.19592836499214172","0.16854876279830933","0.16854876279830933","0.16854876279830933"
"166662","0.3132043480873108","0.3132043480873108","0.3132043480873108","0.09078340232372284","0.09078340232372284","0.09078340232372284","0.21427591145038605","0.21427591145038605","0.21427591145038605","0.17354616522789001","0.17354616522789001","0.17354616522789001"
"166762","0.32648491859436035","0.32648491859436035","0.32648491859436035","0.10223577916622162","0.10223577916622162","0.10223577916622162","0.18499590456485748","0.18499590456485748","0.18499590456485748","0.17432653903961182","0.17432653903961182","0.17432653903961182"
"166862","0.3024834990501404","0.3024834990501404","0.3024834990501404","0.08418253064155579","0.08418253064155579","0.08418253064155579","0.1830621361732483","0.1830621361732483","0.1830621361732483","0.16964349150657654","0.16964349150657654","0.16964349150657654"
"166962","0.3104231059551239","0.3104231059551239","0.3104231059551239","0.08697386831045151","0.08697386831045151","0.08697386831045151","0.20232507586479187","0.20232507586479187","0.20232507586479187","0.16386432945728302","0.16386432945728302","0.16386432945728302"
"167062","0.31862491369247437","0.31862491369247437","0.31862491369247437","0.09464851021766663","0.09464851021766663","0.09464851021766663","0.18919605016708374","0.18919605016708374","0.18919605016708374","0.1709071397781372","0.1709071397781372","0.1709071397781372"
"167162","0.30811917781829834","0.30811917781829834","0.30811917781829834","0.09713919460773468","0.09713919460773468","0.09713919460773468","0.20293951034545898","0.20293951034545898","0.20293951034545898","0.1852177083492279","0.1852177083492279","0.1852177083492279"
"167262","0.32039499282836914","0.32039499282836914","0.32039499282836914","0.10001067072153091","0.10001067072153091","0.10001067072153091","0.20941045880317688","0.20941045880317688","0.20941045880317688","0.17106707394123077","0.17106707394123077","0.17106707394123077"
"167362","0.3070087432861328","0.3070087432861328","0.3070087432861328","0.08289673924446106","0.08289673924446106","0.08289673924446106","0.19440463185310364","0.19440463185310364","0.19440463185310364","0.17031799256801605","0.17031799256801605","0.17031799256801605"
"167462","0.31081467866897583","0.31081467866897583","0.31081467866897583","0.08890166878700256","0.08890166878700256","0.08890166878700256","0.19390040636062622","0.19390040636062622","0.19390040636062622","0.17406098544597626","0.17406098544597626","0.17406098544597626"
"167562","0.2989417016506195","0.2989417016506195","0.2989417016506195","0.0978081002831459","0.0978081002831459","0.0978081002831459","0.20617863535881042","0.20617863535881042","0.20617863535881042","0.16658401489257812","0.16658401489257812","0.16658401489257812"
"167662","0.33192121982574463","0.33192121982574463","0.33192121982574463","0.08944196254014969","0.08944196254014969","0.08944196254014969","0.20031791925430298","0.20031791925430298","0.20031791925430298","0.16973036527633667","0.16973036527633667","0.16973036527633667"
"167762","0.3217046558856964","0.3217046558856964","0.3217046558856964","0.09193527698516846","0.09193527698516846","0.09193527698516846","0.18506646156311035","0.18506646156311035","0.18506646156311035","0.1706358790397644","0.1706358790397644","0.1706358790397644"
"167862","0.31633973121643066","0.31633973121643066","0.31633973121643066","0.0936589390039444","0.0936589390039444","0.0936589390039444","0.20082345604896545","0.20082345604896545","0.20082345604896545","0.16628608107566833","0.16628608107566833","0.16628608107566833"
"167962","0.32399100065231323","0.32399100065231323","0.32399100065231323","0.08851359784603119","0.08851359784603119","0.08851359784603119","0.2109227329492569","0.2109227329492569","0.2109227329492569","0.17995038628578186","0.17995038628578186","0.17995038628578186"
"168062","0.3169393241405487","0.3169393241405487","0.3169393241405487","0.08985048532485962","0.08985048532485962","0.08985048532485962","0.18484683334827423","0.18484683334827423","0.18484683334827423","0.17171557247638702","0.17171557247638702","0.17171557247638702"
"168162","0.30962610244750977","0.30962610244750977","0.30962610244750977","0.09308981895446777","0.09308981895446777","0.09308981895446777","0.19086232781410217","0.19086232781410217","0.19086232781410217","0.16167223453521729","0.16167223453521729","0.16167223453521729"
"168188","0.31416285037994385","0.31416285037994385","0.31416285037994385","0.08423785120248795","0.08423785120248795","0.08423785120248795","0.20112213492393494","0.20112213492393494","0.20112213492393494","0.16722404956817627","0.16722404956817627","0.16722404956817627"
"168288","0.3230207562446594","0.3230207562446594","0.3230207562446594","0.0930025577545166","0.0930025577545166","0.0930025577545166","0.20154882967472076","0.20154882967472076","0.20154882967472076","0.179506316781044","0.179506316781044","0.179506316781044"
"168388","0.33163946866989136","0.33163946866989136","0.33163946866989136","0.09743382036685944","0.09743382036685944","0.09743382036685944","0.19218412041664124","0.19218412041664124","0.19218412041664124","0.16535639762878418","0.16535639762878418","0.16535639762878418"
"168488","0.3081777095794678","0.3081777095794678","0.3081777095794678","0.08823473751544952","0.08823473751544952","0.08823473751544952","0.21409891545772552","0.21409891545772552","0.21409891545772552","0.16411849856376648","0.16411849856376648","0.16411849856376648"
"168588","0.3200405240058899","0.3200405240058899","0.3200405240058899","0.09996006637811661","0.09996006637811661","0.09996006637811661","0.1911918967962265","0.1911918967962265","0.1911918967962265","0.1623532623052597","0.1623532623052597","0.1623532623052597"
"168688","0.31467556953430176","0.31467556953430176","0.31467556953430176","0.09976838529109955","0.09976838529109955","0.09976838529109955","0.18992695212364197","0.18992695212364197","0.18992695212364197","0.18176788091659546","0.18176788091659546","0.18176788091659546"
"168788","0.31579676270484924","0.31579676270484924","0.31579676270484924","0.10092408955097198","0.10092408955097198","0.10092408955097198","0.19482693076133728","0.19482693076133728","0.19482693076133728","0.16945704817771912","0.16945704817771912","0.16945704817771912"
"168888","0.32074815034866333","0.32074815034866333","0.32074815034866333","0.10908468067646027","0.10908468067646027","0.10908468067646027","0.19315874576568604","0.19315874576568604","0.19315874576568604","0.19371630251407623","0.19371630251407623","0.19371630251407623"
"168988","0.3319091200828552","0.3319091200828552","0.3319091200828552","0.09285511076450348","0.09285511076450348","0.09285511076450348","0.19913476705551147","0.19913476705551147","0.19913476705551147","0.17907825112342834","0.17907825112342834","0.17907825112342834"
"169088","0.31484371423721313","0.31484371423721313","0.31484371423721313","0.09602249413728714","0.09602249413728714","0.09602249413728714","0.19469374418258667","0.19469374418258667","0.19469374418258667","0.16645547747612","0.16645547747612","0.16645547747612"
"169188","0.3232453465461731","0.3232453465461731","0.3232453465461731","0.08342111110687256","0.08342111110687256","0.08342111110687256","0.20762017369270325","0.20762017369270325","0.20762017369270325","0.17155006527900696","0.17155006527900696","0.17155006527900696"
"169288","0.30832695960998535","0.30832695960998535","0.30832695960998535","0.09191572666168213","0.09191572666168213","0.09191572666168213","0.19033831357955933","0.19033831357955933","0.19033831357955933","0.17675615847110748","0.17675615847110748","0.17675615847110748"
"169388","0.3162890672683716","0.3162890672683716","0.3162890672683716","0.08339211344718933","0.08339211344718933","0.08339211344718933","0.2066802978515625","0.2066802978515625","0.2066802978515625","0.18310298025608063","0.18310298025608063","0.18310298025608063"
"169488","0.31582018733024597","0.31582018733024597","0.31582018733024597","0.10475044697523117","0.10475044697523117","0.10475044697523117","0.20562438666820526","0.20562438666820526","0.20562438666820526","0.1827925741672516","0.1827925741672516","0.1827925741672516"
"169588","0.3162246346473694","0.3162246346473694","0.3162246346473694","0.0971880778670311","0.0971880778670311","0.0971880778670311","0.19734475016593933","0.19734475016593933","0.19734475016593933","0.17006471753120422","0.17006471753120422","0.17006471753120422"
"169688","0.3070681393146515","0.3070681393146515","0.3070681393146515","0.08552184700965881","0.08552184700965881","0.08552184700965881","0.20370157063007355","0.20370157063007355","0.20370157063007355","0.17827104032039642","0.17827104032039642","0.17827104032039642"
"169788","0.32837027311325073","0.32837027311325073","0.32837027311325073","0.09119167178869247","0.09119167178869247","0.09119167178869247","0.19187766313552856","0.19187766313552856","0.19187766313552856","0.1781402826309204","0.1781402826309204","0.1781402826309204"
"169888","0.32011786103248596","0.32011786103248596","0.32011786103248596","0.09335224330425262","0.09335224330425262","0.09335224330425262","0.204054057598114","0.204054057598114","0.204054057598114","0.17458385229110718","0.17458385229110718","0.17458385229110718"
"169988","0.3155979812145233","0.3155979812145233","0.3155979812145233","0.08700118958950043","0.08700118958950043","0.08700118958950043","0.20212197303771973","0.20212197303771973","0.20212197303771973","0.15751585364341736","0.15751585364341736","0.15751585364341736"
"170088","0.32174360752105713","0.32174360752105713","0.32174360752105713","0.102034792304039","0.102034792304039","0.102034792304039","0.20875400304794312","0.20875400304794312","0.20875400304794312","0.1587141752243042","0.1587141752243042","0.1587141752243042"
"170188","0.30626046657562256","0.30626046657562256","0.30626046657562256","0.08489783108234406","0.08489783108234406","0.08489783108234406","0.20540010929107666","0.20540010929107666","0.20540010929107666","0.17735812067985535","0.17735812067985535","0.17735812067985535"
"170288","0.34001851081848145","0.34001851081848145","0.34001851081848145","0.09347520768642426","0.09347520768642426","0.09347520768642426","0.2162797898054123","0.2162797898054123","0.2162797898054123","0.16256260871887207","0.16256260871887207","0.16256260871887207"
"170388","0.308218777179718","0.308218777179718","0.308218777179718","0.09432648867368698","0.09432648867368698","0.09432648867368698","0.1989423930644989","0.1989423930644989","0.1989423930644989","0.18583029508590698","0.18583029508590698","0.18583029508590698"
"170488","0.3046046495437622","0.3046046495437622","0.3046046495437622","0.0895327776670456","0.0895327776670456","0.0895327776670456","0.19807639718055725","0.19807639718055725","0.19807639718055725","0.16959300637245178","0.16959300637245178","0.16959300637245178"
"170588","0.3077814280986786","0.3077814280986786","0.3077814280986786","0.09319020807743073","0.09319020807743073","0.09319020807743073","0.19199848175048828","0.19199848175048828","0.19199848175048828","0.16393396258354187","0.16393396258354187","0.16393396258354187"
"170688","0.31685352325439453","0.31685352325439453","0.31685352325439453","0.09132683277130127","0.09132683277130127","0.09132683277130127","0.20754215121269226","0.20754215121269226","0.20754215121269226","0.1759389042854309","0.1759389042854309","0.1759389042854309"
"170788","0.3191787004470825","0.3191787004470825","0.3191787004470825","0.09657877683639526","0.09657877683639526","0.09657877683639526","0.19593890011310577","0.19593890011310577","0.19593890011310577","0.1694132685661316","0.1694132685661316","0.1694132685661316"
"170888","0.3236863613128662","0.3236863613128662","0.3236863613128662","0.08388454467058182","0.08388454467058182","0.08388454467058182","0.1913227140903473","0.1913227140903473","0.1913227140903473","0.16733002662658691","0.16733002662658691","0.16733002662658691"
"170988","0.31324654817581177","0.31324654817581177","0.31324654817581177","0.0941663533449173","0.0941663533449173","0.0941663533449173","0.21023772656917572","0.21023772656917572","0.21023772656917572","0.1719030737876892","0.1719030737876892","0.1719030737876892"
"171088","0.3133232295513153","0.3133232295513153","0.3133232295513153","0.08832867443561554","0.08832867443561554","0.08832867443561554","0.20040559768676758","0.20040559768676758","0.20040559768676758","0.1736830770969391","0.1736830770969391","0.1736830770969391"
"171188","0.318637877702713","0.318637877702713","0.318637877702713","0.08017115294933319","0.08017115294933319","0.08017115294933319","0.1930118352174759","0.1930118352174759","0.1930118352174759","0.17377221584320068","0.17377221584320068","0.17377221584320068"
"171288","0.31860947608947754","0.31860947608947754","0.31860947608947754","0.10192659497261047","0.10192659497261047","0.10192659497261047","0.20703239738941193","0.20703239738941193","0.20703239738941193","0.1714865267276764","0.1714865267276764","0.1714865267276764"
"171388","0.3183419108390808","0.3183419108390808","0.3183419108390808","0.08901066333055496","0.08901066333055496","0.08901066333055496","0.19926825165748596","0.19926825165748596","0.19926825165748596","0.16454032063484192","0.16454032063484192","0.16454032063484192"
"171488","0.31507158279418945","0.31507158279418945","0.31507158279418945","0.0834290087223053","0.0834290087223053","0.0834290087223053","0.20036259293556213","0.20036259293556213","0.20036259293556213","0.17177578806877136","0.17177578806877136","0.17177578806877136"
"171588","0.313349187374115","0.313349187374115","0.313349187374115","0.08514590561389923","0.08514590561389923","0.08514590561389923","0.19091109931468964","0.19091109931468964","0.19091109931468964","0.1650204062461853","0.1650204062461853","0.1650204062461853"
"171688","0.33389565348625183","0.33389565348625183","0.33389565348625183","0.0918668732047081","0.0918668732047081","0.0918668732047081","0.18083111941814423","0.18083111941814423","0.18083111941814423","0.17107084393501282","0.17107084393501282","0.17107084393501282"
"171788","0.31852495670318604","0.31852495670318604","0.31852495670318604","0.09007406234741211","0.09007406234741211","0.09007406234741211","0.19746127724647522","0.19746127724647522","0.19746127724647522","0.16860359907150269","0.16860359907150269","0.16860359907150269"
"171888","0.32531559467315674","0.32531559467315674","0.32531559467315674","0.09094409644603729","0.09094409644603729","0.09094409644603729","0.192063570022583","0.192063570022583","0.192063570022583","0.18734095990657806","0.18734095990657806","0.18734095990657806"
"171988","0.307120680809021","0.307120680809021","0.307120680809021","0.09997659176588058","0.09997659176588058","0.09997659176588058","0.209799662232399","0.209799662232399","0.209799662232399","0.171931654214859","0.171931654214859","0.171931654214859"
"172088","0.32327979803085327","0.32327979803085327","0.32327979803085327","0.09813246130943298","0.09813246130943298","0.09813246130943298","0.1954076886177063","0.1954076886177063","0.1954076886177063","0.16612683236598969","0.16612683236598969","0.16612683236598969"
"172188","0.3239249587059021","0.3239249587059021","0.3239249587059021","0.08408167958259583","0.08408167958259583","0.08408167958259583","0.2042500525712967","0.2042500525712967","0.2042500525712967","0.17697466909885406","0.17697466909885406","0.17697466909885406"
"172288","0.305037260055542","0.305037260055542","0.305037260055542","0.08734098076820374","0.08734098076820374","0.08734098076820374","0.2031623274087906","0.2031623274087906","0.2031623274087906","0.17149245738983154","0.17149245738983154","0.17149245738983154"
"172388","0.31988266110420227","0.31988266110420227","0.31988266110420227","0.0909469872713089","0.0909469872713089","0.0909469872713089","0.19640374183654785","0.19640374183654785","0.19640374183654785","0.18426847457885742","0.18426847457885742","0.18426847457885742"
"172488","0.3185831904411316","0.3185831904411316","0.3185831904411316","0.09910513460636139","0.09910513460636139","0.09910513460636139","0.19085724651813507","0.19085724651813507","0.19085724651813507","0.1626705825328827","0.1626705825328827","0.1626705825328827"
"172588","0.3127598166465759","0.3127598166465759","0.3127598166465759","0.09697315096855164","0.09697315096855164","0.09697315096855164","0.21630606055259705","0.21630606055259705","0.21630606055259705","0.1739812195301056","0.1739812195301056","0.1739812195301056"
"172614","0.3258490562438965","0.3258490562438965","0.3258490562438965","0.09782115370035172","0.09782115370035172","0.09782115370035172","0.1833110898733139","0.1833110898733139","0.1833110898733139","0.1736774742603302","0.1736774742603302","0.1736774742603302"
"172714","0.3169730007648468","0.3169730007648468","0.3169730007648468","0.10972736775875092","0.10972736775875092","0.10972736775875092","0.2055395543575287","0.2055395543575287","0.2055395543575287","0.17239370942115784","0.17239370942115784","0.17239370942115784"
"172814","0.3198702335357666","0.3198702335357666","0.3198702335357666","0.09701687842607498","0.09701687842607498","0.09701687842607498","0.20009514689445496","0.20009514689445496","0.20009514689445496","0.16597512364387512","0.16597512364387512","0.16597512364387512"
"172914","0.32341641187667847","0.32341641187667847","0.32341641187667847","0.09662557393312454","0.09662557393312454","0.09662557393312454","0.20144429802894592","0.20144429802894592","0.20144429802894592","0.1770119071006775","0.1770119071006775","0.1770119071006775"
"173014","0.3232074975967407","0.3232074975967407","0.3232074975967407","0.09581505507230759","0.09581505507230759","0.09581505507230759","0.2045266032218933","0.2045266032218933","0.2045266032218933","0.16345907747745514","0.16345907747745514","0.16345907747745514"
"173114","0.31228452920913696","0.31228452920913696","0.31228452920913696","0.09850043803453445","0.09850043803453445","0.09850043803453445","0.19974583387374878","0.19974583387374878","0.19974583387374878","0.17178680002689362","0.17178680002689362","0.17178680002689362"
"173214","0.3144756853580475","0.3144756853580475","0.3144756853580475","0.09432251751422882","0.09432251751422882","0.09432251751422882","0.19124779105186462","0.19124779105186462","0.19124779105186462","0.1773507297039032","0.1773507297039032","0.1773507297039032"
"173314","0.3178996443748474","0.3178996443748474","0.3178996443748474","0.09509161114692688","0.09509161114692688","0.09509161114692688","0.19389979541301727","0.19389979541301727","0.19389979541301727","0.18282729387283325","0.18282729387283325","0.18282729387283325"
"173414","0.31052541732788086","0.31052541732788086","0.31052541732788086","0.08842332661151886","0.08842332661151886","0.08842332661151886","0.2048899233341217","0.2048899233341217","0.2048899233341217","0.1738768219947815","0.1738768219947815","0.1738768219947815"
"173514","0.3103107810020447","0.3103107810020447","0.3103107810020447","0.09047161042690277","0.09047161042690277","0.09047161042690277","0.20379585027694702","0.20379585027694702","0.20379585027694702","0.175728440284729","0.175728440284729","0.175728440284729"
"173614","0.32658442854881287","0.32658442854881287","0.32658442854881287","0.0935392901301384","0.0935392901301384","0.0935392901301384","0.209716796875","0.209716796875","0.209716796875","0.16451171040534973","0.16451171040534973","0.16451171040534973"
"173714","0.3072146475315094","0.3072146475315094","0.3072146475315094","0.08378273248672485","0.08378273248672485","0.08378273248672485","0.19372740387916565","0.19372740387916565","0.19372740387916565","0.18560197949409485","0.18560197949409485","0.18560197949409485"
"173814","0.29759353399276733","0.29759353399276733","0.29759353399276733","0.10042684525251389","0.10042684525251389","0.10042684525251389","0.19609695672988892","0.19609695672988892","0.19609695672988892","0.16537019610404968","0.16537019610404968","0.16537019610404968"
"173914","0.31771689653396606","0.31771689653396606","0.31771689653396606","0.09067575633525848","0.09067575633525848","0.09067575633525848","0.20189964771270752","0.20189964771270752","0.20189964771270752","0.17424003779888153","0.17424003779888153","0.17424003779888153"
"174014","0.31293684244155884","0.31293684244155884","0.31293684244155884","0.08718768507242203","0.08718768507242203","0.08718768507242203","0.22160109877586365","0.22160109877586365","0.22160109877586365","0.18542324006557465","0.18542324006557465","0.18542324006557465"
"174114","0.3218829333782196","0.3218829333782196","0.3218829333782196","0.09616062045097351","0.09616062045097351","0.09616062045097351","0.20026186108589172","0.20026186108589172","0.20026186108589172","0.1683419942855835","0.1683419942855835","0.1683419942855835"
"174214","0.3285253047943115","0.3285253047943115","0.3285253047943115","0.09030300378799438","0.09030300378799438","0.09030300378799438","0.20005036890506744","0.20005036890506744","0.20005036890506744","0.1651882529258728","0.1651882529258728","0.1651882529258728"
"174314","0.3072581887245178","0.3072581887245178","0.3072581887245178","0.09111654758453369","0.09111654758453369","0.09111654758453369","0.21159543097019196","0.21159543097019196","0.21159543097019196","0.1724082976579666","0.1724082976579666","0.1724082976579666"
